Head,Relation,Tail
피부,related_to,두고
피부,has_symptom,진단적
피부,related_to,접근
피부,related_to,계획하고자
피부,related_to,한다
피부,related_to,다음
피부,related_to,환자
피부,related_to,잠재적
피부,related_to,악성종양
피부,related_to,평가하기
피부,related_to,위해
피부,related_to,가장
피부,related_to,먼저
피부,related_to,수행해야
피부,related_to,적절한
피부,has_symptom,진단적
피부,related_to,조치
피부,related_to,무엇인가
피부,related_to,피부
피부,related_to,생검
피부,related_to,직접
피부,related_to,면역형광
피부,related_to,검사
피부,has_symptom,상복부
피부,related_to,초음파
피부,related_to,대장내시경
피부,related_to,두부
피부,related_to,흉부
피부,related_to,복부
피부,has_symptom,골반
피부,related_to,전산화단층촬영CT
피부,related_to,혈청
피부,related_to,단백
피부,related_to,전기영동
피부,related_to,퀀티페론
피부,related_to,검사
피부,related_to,완전한
피부,related_to,혈액
피부,related_to,화학
피부,related_to,검사
피부,related_to,소변
피부,related_to,분석
경과관찰,related_to,여성
경과관찰,related_to,오른쪽
경과관찰,related_to,다리
경과관찰,related_to,생긴
경과관찰,related_to,피부
경과관찰,has_symptom,병변
경과관찰,related_to,때문
경과관찰,has_symptom,병원
경과관찰,related_to,내원했습니다
경과관찰,has_symptom,병변
경과관찰,related_to,수개월
경과관찰,related_to,걸쳐
경과관찰,related_to,천천히
경과관찰,related_to,자라났으며
경과관찰,has_symptom,가려움증이나
경과관찰,has_symptom,통증
경과관찰,related_to,없었습니다
경과관찰,related_to,신체
경과관찰,has_symptom,검진
경과관찰,related_to,직경
경과관찰,has_symptom,비압통성
경과관찰,related_to,과색소성
경과관찰,related_to,결절
경과관찰,related_to,발견되었으며
경과관찰,related_to,눌렀
경과관찰,related_to,움푹
경과관찰,related_to,들어가
경과관찰,related_to,징후딤플
경과관찰,related_to,사인
경과관찰,related_to,관찰되었습니다
경과관찰,has_symptom,병변
경과관찰,related_to,주위에
경과관찰,has_symptom,과다각질화
경과관찰,related_to,없으며
경과관찰,has_symptom,병변
경과관찰,related_to,주로
경과관찰,has_symptom,진피
경과관찰,related_to,위치
경과관찰,related_to,있었습니다
경과관찰,related_to,환자
경과관찰,related_to,피부
경과관찰,has_symptom,병변
경과관찰,related_to,가장
경과관찰,related_to,가능성
경과관찰,has_symptom,진단
경과관찰,related_to,피부섬유종dermatofibroma이며
경과관찰,has_symptom,병변
경과관찰,related_to,주된
경과관찰,related_to,치료
경과관찰,related_to,방법
경과관찰,related_to,무엇인가요
경과관찰,related_to,경과관찰
경과관찰,related_to,국소
경과관찰,related_to,스테로이드
경과관찰,related_to,주사
경과관찰,related_to,국소
경과관찰,related_to,항생제
경과관찰,related_to,도포
경과관찰,related_to,광선
경과관찰,related_to,치료
경과관찰,related_to,화학적
경과관찰,related_to,박피술
특정,related_to,다음
특정,related_to,두피
특정,has_symptom,백선증Tinea
특정,related_to,capitis
특정,has_symptom,진단
특정,related_to,있어
특정,related_to,Woods
특정,related_to,lamp
특정,related_to,검사
특정,related_to,유용한
특정,related_to,이유로
특정,related_to,가장
특정,related_to,적절한
특정,related_to,무엇인가
특정,related_to,특정
특정,has_symptom,원인균
특정,related_to,의해
특정,has_symptom,감염된
특정,related_to,부위에서만
특정,related_to,형광
특정,has_symptom,반응
특정,related_to,보이기
특정,related_to,때문이다
특정,related_to,두피
특정,has_symptom,각질층
특정,related_to,투과하여
특정,related_to,직접적
특정,related_to,형태
특정,related_to,관찰할
특정,related_to,있게
특정,related_to,한다
특정,related_to,두피
특정,has_symptom,백선증
특정,related_to,초기
특정,related_to,단계
특정,related_to,혈액
특정,related_to,검사
특정,related_to,대신하여
특정,related_to,빠른
특정,has_symptom,진단
특정,related_to,가능하게
특정,related_to,한다
특정,related_to,두피
특정,has_symptom,백선증
특정,related_to,감별
특정,related_to,필요한
특정,related_to,다른
특정,related_to,두피
특정,has_symptom,질환
특정,related_to,감별
특정,has_symptom,진단
특정,related_to,있어
특정,related_to,필수적이다
특정,related_to,두피
특정,has_symptom,백선증
특정,has_symptom,원인균인
특정,related_to,모든
특정,has_symptom,피부사상균
특정,related_to,자외선
특정,related_to,형광
특정,has_symptom,반사하여
특정,has_symptom,진단
특정,related_to,도움
특정,related_to,준다
CLEOCIN,related_to,남성
CLEOCIN,related_to,여드름
CLEOCIN,related_to,치료
CLEOCIN,related_to,위해
CLEOCIN,related_to,피부과
CLEOCIN,related_to,방문하였습니다
CLEOCIN,related_to,의사
CLEOCIN,related_to,클린다마이신
CLEOCIN,related_to,포함한
CLEOCIN,related_to,국소
CLEOCIN,related_to,항생제
CLEOCIN,related_to,처방하기로
CLEOCIN,related_to,결정하였습니다
CLEOCIN,related_to,클린다마이신
CLEOCIN,related_to,포스페이트
CLEOCIN,related_to,포함된
CLEOCIN,related_to,CLEOCIN
CLEOCIN,related_to,제형
CLEOCIN,related_to,프로필렌
CLEOCIN,related_to,글리콜
CLEOCIN,related_to,알란토인
CLEOCIN,related_to,함유
CLEOCIN,related_to,있으며
CLEOCIN,related_to,1g당
CLEOCIN,related_to,10mg
CLEOCIN,related_to,클린다마이신
CLEOCIN,related_to,동일한
CLEOCIN,related_to,농도
CLEOCIN,related_to,가지
CLEOCIN,related_to,제형
CLEOCIN,related_to,무엇인가요
CLEOCIN,related_to,CLEOCIN
CLEOCIN,related_to,Topical
CLEOCIN,related_to,Solution
CLEOCIN,related_to,CLEOCIN
CLEOCIN,related_to,Topical
CLEOCIN,related_to,Lotion
CLEOCIN,related_to,CLEOCIN
CLEOCIN,related_to,Topical
CLEOCIN,related_to,Gel
CLEOCIN,related_to,CLEOCIN
CLEOCIN,related_to,Topical
CLEOCIN,related_to,Cream
PLE는,has_symptom,다형광발진polymorphous
PLE는,related_to,light
PLE는,related_to,eruption
PLE는,related_to,PLE
PLE는,has_symptom,병태생리
PLE는,related_to,관련된
PLE는,related_to,면역
PLE는,has_symptom,반응
PLE는,related_to,유형
PLE는,related_to,대한
PLE는,related_to,설명
PLE는,related_to,가장
PLE는,related_to,적절한
PLE는,related_to,무엇인가요
PLE는,related_to,PLE
PLE는,related_to,면역글로불린
PLE는,related_to,EIgE
PLE는,related_to,매개
PLE는,has_symptom,반응
PLE는,related_to,발생하
PLE는,related_to,즉시형
PLE는,related_to,과민
PLE는,has_symptom,반응이다
PLE는,related_to,PLE
PLE는,related_to,자가면역
PLE는,has_symptom,질환으로
PLE는,related_to,주로
PLE는,related_to,면역글로불린
PLE는,related_to,GIgG
PLE는,related_to,의해
PLE는,related_to,매개된다
PLE는,related_to,PLE
PLE는,related_to,다양한
PLE는,related_to,환경적
PLE는,related_to,요인
PLE는,related_to,의해
PLE는,related_to,촉발되며
PLE는,related_to,면역
PLE는,has_symptom,반응
PLE는,related_to,관련
PLE는,related_to,없다
PLE는,related_to,PLE
PLE는,related_to,제4형
PLE는,related_to,지연형
PLE는,related_to,과민
PLE는,has_symptom,반응으로
PLE는,related_to,T세포
PLE는,related_to,의해
PLE는,related_to,매개되
PLE는,related_to,면역
PLE는,has_symptom,반응이다
PLE는,related_to,PLE
PLE는,related_to,발생
PLE는,related_to,주로
PLE는,related_to,유전적
PLE는,related_to,요인
PLE는,related_to,의해
PLE는,related_to,결정되며
PLE는,related_to,면역
PLE는,has_symptom,반응
PLE는,related_to,무관하다
독시사이클린,related_to,여성
독시사이클린,related_to,환자
독시사이클린,related_to,수년간
독시사이클린,related_to,지속된
독시사이클린,related_to,청색
독시사이클린,related_to,적색
독시사이클린,related_to,피부
독시사이클린,related_to,변색
독시사이클린,related_to,부종
독시사이클린,related_to,주소로
독시사이클린,related_to,내원하였습니다
독시사이클린,related_to,환자
독시사이클린,related_to,북유럽
독시사이클린,related_to,지역
독시사이클린,related_to,거주하며
독시사이클린,related_to,과거
독시사이클린,related_to,뚜렷한
독시사이클린,has_symptom,진드기
독시사이클린,related_to,물림
독시사이클린,related_to,기억
독시사이클린,related_to,없으나
독시사이클린,related_to,말초
독시사이클린,has_symptom,신경병증
독시사이클린,has_symptom,증상
독시사이클린,related_to,호소
독시사이클린,related_to,있습니다
독시사이클린,related_to,피부
독시사이클린,related_to,생검
독시사이클린,related_to,CD3
독시사이클린,related_to,CD4
독시사이클린,related_to,세포
독시사이클린,has_symptom,진피
독시사이클린,related_to,침윤
독시사이클린,related_to,관찰되었고
독시사이클린,related_to,혈청
독시사이클린,related_to,검사에서
독시사이클린,related_to,수준
독시사이클린,related_to,항스피로체
독시사이클린,related_to,항체IgG
독시사이클린,related_to,IgM
독시사이클린,related_to,IgA
독시사이클린,related_to,확인되었습니다
독시사이클린,related_to,환자에게
독시사이클린,related_to,가장
독시사이클린,related_to,적절한
독시사이클린,related_to,항생제
독시사이클린,related_to,치료
독시사이클린,related_to,무엇인가요
독시사이클린,related_to,독시사이클린
독시사이클린,related_to,경구
독시사이클린,related_to,복용
독시사이클린,related_to,아목시실린
독시사이클린,related_to,경구
독시사이클린,related_to,복용
독시사이클린,related_to,세프트리악손
독시사이클린,related_to,정맥
독시사이클린,related_to,주사
독시사이클린,related_to,아지트로마이신
독시사이클린,related_to,경구
독시사이클린,related_to,복용
독시사이클린,related_to,리팜핀
독시사이클린,related_to,경구
독시사이클린,related_to,복용
고지방,related_to,여성
고지방,related_to,손톱
고지방,related_to,주위
고지방,has_symptom,진균
고지방,has_symptom,감염
고지방,has_symptom,병원
고지방,related_to,방문하였습니다
고지방,related_to,환자
고지방,related_to,과거
고지방,related_to,griseofulvin
고지방,related_to,치료
고지방,related_to,받았으나
고지방,related_to,효과
고지방,related_to,없었다고
고지방,related_to,보고하였습니다
고지방,related_to,혈액
고지방,related_to,검사
고지방,related_to,결과
고지방,related_to,환자
고지방,related_to,griseofulvin
고지방,related_to,혈중
고지방,related_to,농도
고지방,related_to,치료
고지방,related_to,범위
고지방,related_to,이하로
고지방,related_to,나타났습니다
고지방,related_to,환자
고지방,related_to,경우
고지방,related_to,griseofulvin
고지방,related_to,흡수율
고지방,has_symptom,증가시키기
고지방,related_to,위한
고지방,related_to,최선
고지방,related_to,방법
고지방,related_to,무엇인가요
고지방,related_to,공복
고지방,has_symptom,상태
고지방,related_to,복용한다
고지방,has_symptom,단백질
고지방,related_to,풍부한
고지방,related_to,식사
고지방,related_to,함께
고지방,related_to,복용한다
고지방,related_to,고지방
고지방,related_to,식사
고지방,related_to,함께
고지방,related_to,복용한다
고지방,related_to,비타민
고지방,related_to,함께
고지방,related_to,복용한다
고지방,related_to,식사
고지방,related_to,함께
고지방,related_to,griseofulvin
고지방,related_to,복용하지
고지방,related_to,않는다
시간이,related_to,여성
시간이,related_to,임신
시간이,related_to,발생한
시간이,related_to,복부
시간이,related_to,튼살스트리아로
시간이,related_to,내원하였다
시간이,related_to,그녀
시간이,related_to,튼살스트리아
시간이,related_to,시간
시간이,related_to,지나면서
시간이,related_to,어떻게
시간이,related_to,변화할지
시간이,related_to,궁금해한다
시간이,related_to,다음
시간이,related_to,튼살스트리아
시간이,related_to,장기적인
시간이,related_to,변화
시간이,related_to,대한
시간이,related_to,가장
시간이,related_to,적절한
시간이,related_to,설명
시간이,related_to,무엇인가
시간이,related_to,시간
시간이,related_to,지나면서
시간이,related_to,점점
시간이,related_to,붉고
시간이,related_to,두드러지게
시간이,related_to,된다
시간이,related_to,시간
시간이,related_to,지나면서
시간이,related_to,자연스럽게
시간이,related_to,사라지며
시간이,related_to,원래
시간이,related_to,피부
시간이,has_symptom,질감
시간이,related_to,회복된다
시간이,related_to,시간
시간이,related_to,지나면서
시간이,related_to,희미해져서
시간이,related_to,흰색
시간이,has_symptom,반흔처럼
시간이,related_to,보이지만
시간이,related_to,완전히
시간이,related_to,사라지지
시간이,related_to,않는다
시간이,related_to,시간
시간이,related_to,지나면서
시간이,related_to,더욱
시간이,related_to,깊어져서
시간이,related_to,피부
시간이,related_to,다른
시간이,related_to,확산된다
시간이,related_to,시간
시간이,related_to,지나면서
시간이,related_to,다른
시간이,related_to,피부
시간이,has_symptom,질환
시간이,related_to,발전할
시간이,related_to,가능성
시간이,related_to,높다
약물,related_to,여성
약물,related_to,만성
약물,has_symptom,판상
약물,related_to,건선
약물,related_to,치료
약물,related_to,위해
약물,related_to,내원하였으며
약물,related_to,Calcipotriene
약물,related_to,Betamethasone
약물,related_to,Dipropionate
약물,related_to,복합제
약물,related_to,처방받았습니다
약물,related_to,약물
약물,related_to,사용
약물,related_to,지침
약물,related_to,따라
약물,related_to,환자에게
약물,related_to,제공해야
약물,related_to,올바른
약물,related_to,교육
약물,related_to,내용
약물,related_to,무엇인가요
약물,related_to,하루
약물,related_to,사용하며
약물,related_to,최대
약물,related_to,4주간
약물,related_to,적용할
약물,related_to,있다
약물,related_to,치료
약물,related_to,부위
약물,related_to,햇빛
약물,related_to,노출될
약물,related_to,경우
약물,related_to,효과
약물,related_to,기대할
약물,related_to,있다
약물,related_to,약물
약물,related_to,적용
약물,related_to,후에
약물,has_symptom,반드시
약물,related_to,씻어야
약물,related_to,한다
약물,related_to,4일마
약물,related_to,최대
약물,related_to,100g
약물,related_to,넘지
약물,related_to,않도록
약물,related_to,사용해야
약물,related_to,한다
약물,related_to,얼굴
약물,related_to,겨드랑이
약물,related_to,사타구니
약물,related_to,부위
약물,related_to,사용해도
약물,related_to,안전하다
피메크로리무스는,related_to,아토피
피메크로리무스는,has_symptom,피부염
피메크로리무스는,related_to,치료
피메크로리무스는,related_to,위해
피메크로리무스는,related_to,사용되
피메크로리무스는,related_to,국소면역조절제인
피메크로리무스는,related_to,피메크로리무스
피메크로리무스는,related_to,대한
피메크로리무스는,related_to,설명
피메크로리무스는,related_to,옳지
피메크로리무스는,related_to,것은
피메크로리무스는,related_to,피메크로리무스
피메크로리무스는,related_to,국소
피메크로리무스는,related_to,코르티코스테로이드보
피메크로리무스는,related_to,효과적이다
피메크로리무스는,related_to,피메크로리무스
피메크로리무스는,related_to,차량제피메크로리무스
피메크로리무스는,related_to,포함하지
피메크로리무스는,related_to,크림
피메크로리무스는,related_to,베이스보
피메크로리무스는,related_to,장기적인
피메크로리무스는,related_to,효과
피메크로리무스는,related_to,있다
피메크로리무스는,related_to,피메크로리무스
피메크로리무스는,related_to,피부
피메크로리무스는,related_to,화끈거림
피메크로리무스는,related_to,유발할
피메크로리무스는,related_to,있다
피메크로리무스는,related_to,피메크로리무스
피메크로리무스는,related_to,01
피메크로리무스는,related_to,타크로리무스보
피메크로리무스는,related_to,효과
피메크로리무스는,related_to,덜하다
피메크로리무스는,related_to,피메크로리무스
피메크로리무스는,related_to,피부
피메크로리무스는,related_to,얇아짐
피메크로리무스는,related_to,부작용
피메크로리무스는,related_to,대한
피메크로리무스는,related_to,보고
피메크로리무스는,related_to,부족하다
하루,related_to,여성
하루,related_to,얼굴
하루,related_to,지속적인
하루,related_to,홍조로
하루,related_to,피부과
하루,related_to,방문하였습니다
하루,related_to,의사
하루,related_to,Brimonidine
하루,related_to,topical
하루,related_to,033
하루,related_to,처방하였습니다
하루,related_to,약물
하루,related_to,올바른
하루,related_to,적용
하루,related_to,방법
하루,related_to,가장
하루,related_to,적절한
하루,related_to,무엇인가요
하루,related_to,하루
하루,related_to,얼굴
하루,related_to,부위
하루,related_to,콩알
하루,related_to,크기
하루,related_to,바른다
하루,related_to,하루
하루,related_to,이마
하루,related_to,중앙
하루,related_to,양쪽
하루,related_to,콩알
하루,related_to,크기
하루,related_to,바른다
하루,related_to,하루
하루,related_to,주위
하루,related_to,피하여
하루,related_to,얼굴
하루,related_to,전체
하루,related_to,얇게
하루,related_to,바른다
하루,related_to,하루
하루,related_to,얼굴
하루,related_to,전체
하루,related_to,두껍게
하루,related_to,바르고
하루,related_to,씻지
하루,related_to,않는다
하루,related_to,하루
하루,related_to,손가락
하루,related_to,얼굴
하루,related_to,특정
하루,related_to,부위
하루,related_to,집중적
하루,related_to,바른다
접촉성,related_to,여성
접촉성,related_to,최근
접촉성,related_to,발가락
접촉성,related_to,사이
접촉성,related_to,생긴
접촉성,related_to,무좀
접촉성,related_to,치료
접촉성,related_to,위해
접촉성,has_symptom,항진균제
접촉성,related_to,크림
접촉성,related_to,사용하기
접촉성,related_to,시작했다
접촉성,related_to,치료
접촉성,related_to,시작
접촉성,related_to,약물
접촉성,related_to,바른
접촉성,related_to,부위
접촉성,has_symptom,가려움증
접촉성,related_to,발적
접촉성,related_to,발생하여
접촉성,has_symptom,병원
접촉성,related_to,방문했다
접촉성,related_to,환자
접촉성,related_to,과거
접촉성,related_to,이러한
접촉성,has_symptom,증상
접촉성,related_to,없었으며
접촉성,related_to,다른
접촉성,related_to,특별한
접촉성,related_to,기저
접촉성,has_symptom,질환
접촉성,related_to,없다
접촉성,related_to,환자
접촉성,has_symptom,증상
접촉성,related_to,가장
접촉성,related_to,관련
접촉성,related_to,부작용
접촉성,related_to,무엇인가
접촉성,related_to,피부
접촉성,related_to,괴사
접촉성,related_to,광과민성
접촉성,has_symptom,반응
접촉성,related_to,접촉성
접촉성,has_symptom,피부염
접촉성,related_to,전신성
접촉성,has_symptom,발진
접촉성,has_symptom,항진균제
접촉성,related_to,유발성
접촉성,has_symptom,간손상
사용,related_to,다음
사용,related_to,여드름
사용,related_to,치료
사용,related_to,사용되
사용,related_to,ErythromycinBenzoyl
사용,related_to,Peroxide
사용,related_to,Topical
사용,related_to,Gel
사용,related_to,사용
사용,related_to,관한
사용,related_to,설명
사용,related_to,옳지
사용,related_to,것은
사용,related_to,여드름
사용,related_to,치료
사용,related_to,위해
사용,related_to,하루
사용,related_to,적용하며
사용,related_to,적용
사용,related_to,피부
사용,related_to,깨끗
사용,related_to,씻고
사용,related_to,따뜻한
사용,related_to,물로
사용,related_to,헹궈야
사용,related_to,한다
사용,related_to,미만
사용,related_to,소아
사용,related_to,대한
사용,related_to,안전성
사용,related_to,유효성
사용,has_symptom,입증되지
사용,related_to,않았다
사용,related_to,국소
사용,related_to,적용
사용,related_to,전신
사용,related_to,흡수
사용,related_to,없으므로
사용,related_to,전신적인
사용,related_to,부작용
사용,related_to,드물다
사용,related_to,임신
사용,related_to,사용
사용,related_to,대한
사용,related_to,충분한
사용,related_to,연구
사용,related_to,없으므로
사용,related_to,명확한
사용,related_to,필요
사용,related_to,경우에만
사용,related_to,사용한다
사용,related_to,사용
사용,related_to,냉장
사용,related_to,보관해야
사용,related_to,하며
사용,related_to,냉동
사용,related_to,피해야
사용,related_to,한다
masoprocol은,related_to,여성
masoprocol은,related_to,햇빛
masoprocol은,related_to,의해
masoprocol은,related_to,유발된
masoprocol은,related_to,피부
masoprocol은,has_symptom,병변광선각화증
masoprocol은,has_symptom,진단받고
masoprocol은,related_to,치료
masoprocol은,related_to,위해
masoprocol은,related_to,국소
masoprocol은,related_to,약물
masoprocol은,related_to,처방받았다
masoprocol은,related_to,환자
masoprocol은,related_to,현재
masoprocol은,related_to,미국
masoprocol은,related_to,거주
masoprocol은,related_to,있다
masoprocol은,related_to,처방된
masoprocol은,related_to,약물
masoprocol은,related_to,masoprocol이라면
masoprocol은,related_to,약물
masoprocol은,related_to,사용
masoprocol은,related_to,중단해야
masoprocol은,related_to,이유
masoprocol은,related_to,무엇인가
masoprocol은,related_to,masoprocol
masoprocol은,related_to,미국
masoprocol은,has_symptom,이상
masoprocol은,related_to,사용되지
masoprocol은,related_to,않기
masoprocol은,related_to,때문
masoprocol은,related_to,masoprocol
masoprocol은,related_to,심각한
masoprocol은,related_to,간독성
masoprocol은,related_to,유발할
masoprocol은,related_to,있기
masoprocol은,related_to,때문
masoprocol은,related_to,masoprocol
masoprocol은,related_to,심혈관계
masoprocol은,has_symptom,질환
masoprocol은,related_to,위험
masoprocol은,has_symptom,증가시키기
masoprocol은,related_to,때문
masoprocol은,related_to,masoprocol
masoprocol은,related_to,신경계
masoprocol은,related_to,부작용
masoprocol은,related_to,유발할
masoprocol은,related_to,있기
masoprocol은,related_to,때문
masoprocol은,related_to,masoprocol
masoprocol은,related_to,심각한
masoprocol은,related_to,신장
masoprocol은,has_symptom,손상
masoprocol은,related_to,유발할
masoprocol은,related_to,있기
masoprocol은,related_to,때문
매일,related_to,여학생
매일,related_to,여드름
매일,related_to,치료
매일,related_to,위해
매일,related_to,EPIDUO
매일,related_to,처방받았다
매일,related_to,그녀
매일,related_to,얼굴
매일,related_to,여드름
매일,related_to,퍼져
매일,related_to,있으며
매일,related_to,특히
매일,related_to,이마
매일,related_to,양쪽
매일,related_to,심하다
매일,related_to,EPIDUO
매일,related_to,사용할
매일,related_to,주의해야
매일,related_to,사항
매일,related_to,옳지
매일,related_to,무엇인가
매일,related_to,매일
매일,related_to,세안
매일,related_to,얼굴
매일,related_to,전체
매일,related_to,얇게
매일,related_to,바른다
매일,related_to,입술
매일,related_to,점막
매일,related_to,부위
매일,related_to,피하여
매일,related_to,발라야
매일,related_to,한다
매일,related_to,사용
매일,related_to,초기에
매일,related_to,피부
매일,related_to,건조
매일,related_to,발적
매일,related_to,자극
매일,related_to,있다
매일,related_to,햇빛
매일,related_to,노출
매일,related_to,최소화
매일,related_to,자외선
매일,related_to,차단제
매일,related_to,사용해야
매일,related_to,한다
매일,related_to,최대한
매일,related_to,효과
매일,related_to,위해
매일,related_to,추가적인
매일,related_to,자극성
매일,related_to,국소
매일,related_to,제품
매일,related_to,사용
매일,related_to,피해야
매일,related_to,한다
약을,related_to,Pimecrolimus
약을,related_to,크림
약을,related_to,사용
약을,related_to,환자
약을,related_to,주의해야
약을,related_to,햇빛
약을,related_to,노출
약을,related_to,관한
약을,related_to,권고사항
약을,related_to,가장
약을,related_to,적절한
약을,related_to,무엇인가
약을,related_to,자외선
약을,related_to,차단제
약을,related_to,사용하
약을,related_to,경우
약을,related_to,다른
약을,related_to,특별한
약을,related_to,주의사항
약을,related_to,없다
약을,related_to,햇빛
약을,related_to,노출될
약을,related_to,SPF
약을,related_to,30
약을,has_symptom,이상
약을,related_to,자외선
약을,related_to,차단제
약을,related_to,사용하고
약을,related_to,노출
약을,related_to,최소화한다
약을,related_to,자외선
약을,related_to,차단제
약을,related_to,사용하지
약을,related_to,않더라도
약을,related_to,자외선
약을,related_to,차단
약을,related_to,의류
약을,related_to,착용하면
약을,related_to,안전하다
약을,related_to,바른
약을,related_to,후에
약을,related_to,햇빛
약을,related_to,노출
약을,related_to,피하고
약을,related_to,실내에서도
약을,related_to,자외선
약을,related_to,차단제
약을,related_to,사용하
약을,related_to,권장된다
약을,related_to,햇빛
약을,related_to,노출
약을,related_to,피하
약을,related_to,권장되지
약을,related_to,않으며
약을,related_to,바른
약을,related_to,바로
약을,related_to,햇빛
약을,related_to,나가도
약을,related_to,된다
강한,related_to,남성
강한,related_to,얼굴
강한,related_to,발생한
강한,has_symptom,광선각화증Actinic
강한,related_to,Keratosis
강한,related_to,치료
강한,related_to,위해
강한,related_to,내원하였다
강한,related_to,치료
강한,related_to,계획으로
강한,related_to,LEVULAN
강한,related_to,KERASTICK
강한,related_to,Topical
강한,related_to,Solution
강한,related_to,적용한
강한,related_to,1418시간
강한,related_to,BLUU
강한,related_to,Blue
강한,related_to,Light
강한,related_to,Photodynamic
강한,related_to,Therapy
강한,related_to,시행하기로
강한,related_to,하였다
강한,related_to,치료
강한,related_to,의사
강한,related_to,환자에게
강한,related_to,피부
강한,related_to,광과민성
강한,related_to,인해
강한,related_to,다음
강한,related_to,40시간
강한,related_to,동안
강한,related_to,무엇
강한,related_to,피해야
강한,related_to,한다고
강한,related_to,조언해야
강한,related_to,하는가
강한,related_to,강한
강한,related_to,햇빛
강한,related_to,실내
강한,related_to,조명
강한,related_to,노출
강한,related_to,물로
강한,related_to,얼굴
강한,related_to,세척
강한,related_to,보습제
강한,related_to,사용
강한,related_to,저녁
강한,related_to,식사
강한,related_to,복용
강한,has_symptom,침상
강한,related_to,수면
에리스로마이신,related_to,여성
에리스로마이신,related_to,여드름
에리스로마이신,related_to,치료
에리스로마이신,related_to,위해
에리스로마이신,related_to,에리스로마이신
에리스로마이신,related_to,연고Aknemycin
에리스로마이신,related_to,처방받았다
에리스로마이신,related_to,사용
에리스로마이신,related_to,시작
에리스로마이신,related_to,환자
에리스로마이신,related_to,치료
에리스로마이신,related_to,부위
에리스로마이신,has_symptom,홍반
에리스로마이신,has_symptom,가려움증
에리스로마이신,related_to,발생했다고
에리스로마이신,related_to,보고하였다
에리스로마이신,related_to,또한
에리스로마이신,related_to,환자
에리스로마이신,related_to,최근
에리스로마이신,related_to,임신
에리스로마이신,related_to,사실
에리스로마이신,related_to,알렸다
에리스로마이신,related_to,경우
에리스로마이신,related_to,적절한
에리스로마이신,related_to,조치는
에리스로마이신,related_to,에리스로마이신
에리스로마이신,related_to,연고
에리스로마이신,related_to,사용
에리스로마이신,related_to,지속
에리스로마이신,related_to,보습제
에리스로마이신,related_to,에리스로마이신
에리스로마이신,related_to,연고
에리스로마이신,related_to,사용
에리스로마이신,related_to,중단
에리스로마이신,related_to,산부인
에리스로마이신,has_symptom,상담
에리스로마이신,related_to,에리스로마이신
에리스로마이신,related_to,연고
에리스로마이신,related_to,사용
에리스로마이신,related_to,중단
에리스로마이신,related_to,다른
에리스로마이신,related_to,국소
에리스로마이신,related_to,항생제로
에리스로마이신,related_to,변경
에리스로마이신,related_to,에리스로마이신
에리스로마이신,related_to,연고
에리스로마이신,related_to,사용
에리스로마이신,related_to,지속
에리스로마이신,related_to,항히스타민제
에리스로마이신,related_to,에리스로마이신
에리스로마이신,related_to,연고
에리스로마이신,related_to,사용
에리스로마이신,related_to,지속
에리스로마이신,has_symptom,증상
에리스로마이신,related_to,관찰
전신,related_to,여성
전신,related_to,전신
전신,related_to,발생한
전신,related_to,농포
전신,related_to,발열
전신,related_to,주소로
전신,related_to,내원했다
전신,related_to,환자
전신,related_to,최근
전신,related_to,가족
전신,related_to,일부
전신,related_to,유사한
전신,has_symptom,증상
전신,related_to,겪었으며
전신,related_to,여러
전신,related_to,피부
전신,related_to,치료
전신,related_to,받았으나
전신,related_to,호전되지
전신,related_to,않았다
전신,related_to,신체검사
전신,related_to,전신
전신,has_symptom,홍반성
전신,has_symptom,피부병변
전신,related_to,농포
전신,related_to,관찰되었고
전신,related_to,혈액검사
전신,has_symptom,염증성
전신,related_to,지표CRP
전신,related_to,ESR
전신,has_symptom,상승한
전신,related_to,확인되었다
전신,related_to,유전자
전신,related_to,검사
전신,related_to,IL36RN
전신,related_to,유전자
전신,related_to,돌연변이
전신,related_to,발견되었다
전신,related_to,환자
전신,related_to,가장
전신,related_to,가능성
전신,has_symptom,진단
전신,related_to,무엇인가
전신,related_to,전신
전신,related_to,농포성
전신,related_to,건선
전신,related_to,아크로더마티티스
전신,related_to,콘티누아
전신,related_to,수푸라티바
전신,related_to,할로페우
전신,related_to,급성
전신,related_to,전신성
전신,has_symptom,발진성
전신,has_symptom,농포증
전신,related_to,접촉성
전신,has_symptom,피부염
전신,related_to,저항성
전신,related_to,아토피
전신,has_symptom,피부염
글로벌,related_to,여성
글로벌,related_to,얼굴
글로벌,related_to,지속적인
글로벌,related_to,여드름
글로벌,has_symptom,발진
글로벌,related_to,피부과
글로벌,related_to,방문했습니다
글로벌,related_to,그녀
글로벌,related_to,처음
글로벌,related_to,여드름
글로벌,related_to,발생했으며
글로벌,related_to,이후
글로벌,related_to,성인
글로벌,related_to,되어서도
글로벌,related_to,여드름
글로벌,related_to,계속되고
글로벌,related_to,있다고
글로벌,has_symptom,진술했습니다
글로벌,related_to,환자
글로벌,related_to,얼굴
글로벌,has_symptom,염증성
글로벌,has_symptom,비염증성
글로벌,has_symptom,병변
글로벌,related_to,호소하며
글로벌,related_to,여드름
글로벌,has_symptom,중증도
글로벌,related_to,평가하기
글로벌,related_to,위한
글로벌,related_to,적절한
글로벌,related_to,방법
글로벌,related_to,찾고
글로벌,related_to,있습니다
글로벌,related_to,다음
글로벌,related_to,환자
